pl_name,sy_snum,sy_pnum,cb_flag,disc_year,disc_locale,disc_facility,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,pl_controv_flag,pl_orbper,pl_rade,pl_dens,ttv_flag,st_teff,st_rad,st_mass,st_lum,st_logg
HIP 107772 b,1,1,0,2020,Ground,Multiple Observatories,1,0,0,0,0,0,0,0,0,0,55.199,3.64,1.47,0,4006,0.51,0.63,-1.163,4.73
HD 69830 d,1,3,0,2006,Ground,La Silla Observatory,1,0,0,0,0,0,0,0,0,0,197,4.45,1.13,0,5385,0.89,0.86,-0.22,4.49
TOI-1064 b,1,2,0,2022,Space,Transiting Exoplanet Survey Satellite (TESS),1,0,0,1,0,0,0,0,0,0,6.443868,2.587,4.30062,0,4734,0.73,0.75,-0.623,4.6
WASP-97 b,1,1,0,2014,Ground,SuperWASP,1,0,0,1,0,0,0,0,0,0,2.07276,12.778,1.21,0,5640,1.08,1.18,0.071,4.45
WASP-69 b,1,1,0,2014,Ground,SuperWASP,1,0,0,1,0,0,0,0,0,0,3.86814,12.442,0.291,0,4700,0.86,0.98,-0.468,4.5
Kepler-907 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,15.86621821,1.2,5.95,0,6106,1.38,1.08,0.378,4.19
HATS-44 b,1,1,0,2018,Ground,HATSouth,1,0,0,1,0,0,0,0,0,0,2.7439004,11.96,0.56,0,5080,0.85,0.86,-0.398,4.51
Kepler-605 b,1,2,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,3.38353807,1.44,4.91,0,5462,0.88,0.91,-0.248,4.52
K2-128 b,1,1,0,2017,Space,K2,0,0,0,1,0,0,0,0,0,0,5.675819,1.42,4.99,0,4469.51,0.78,0.71,-0.822,4.7
EPIC 212499991 b,1,1,0,2019,Space,K2,0,0,0,1,0,0,0,0,0,0,34.885,1.6,4.28,0,4982.79,0.76,0.91,-0.497,4.61
HD 24040 b,1,2,0,2006,Ground,W. M. Keck Observatory,1,0,0,0,0,0,0,0,0,0,3668,13,3.07,0,5802,1.3,1.11,0.276,4.26
Kepler-1891 b,1,1,0,2021,Space,Kepler,0,0,0,1,0,0,0,0,0,0,4.02229023,1.521,4.57,0,5516,0.83,0.87,-0.231,4.54
K2-160 b,1,1,0,2018,Space,K2,0,0,0,1,0,0,0,0,0,0,3.705871,3.178,1.75,0,5649,0.91,0.98,-0.137,4.61
K2-7 b,1,1,0,2015,Space,K2,0,0,0,1,0,0,0,0,0,0,28.67992,2.67,2.2,0,5772,0.96,0.97,0.405,3.82
HD 134060 b,1,2,0,2019,Ground,La Silla Observatory,1,0,0,0,0,0,0,0,0,0,3.2696,3.16,1.76,0,5966,1.16,1.09,0.158,4.43
Kepler-316 b,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,2.240508,1.06,5.54,0,4204,0.52,0.59,-0.936,4.74
GJ 9827 c,1,3,0,2017,Space,K2,1,0,0,1,0,0,0,0,0,0,3.6480957,1.241,2.42,0,4340,0.6,0.61,-0.942,4.66
Kepler-1029 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,4.41769648,1.26,5.85,0,5030,0.77,0.82,-0.62,4.58
HD 15337 b,1,2,0,2019,Space,Transiting Exoplanet Survey Satellite (TESS),1,0,0,1,0,0,0,0,0,0,4.75615,1.64,9.3,0,5125,0.86,0.9,-0.326,4.53
GJ 887 b,1,2,0,2020,Ground,La Silla Observatory,1,0,0,0,0,0,0,0,0,0,9.262,1.88,3.47,0,3688,0.47,0.49,-1.434,4.78
Kepler-1546 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,19.5974971,3.13,1.78,0,5623,0.93,0.95,-0.13,4.48
Kepler-345 c,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,9.387427,1.2,4.8,0,4504,0.62,0.61,-0.495,4.68
HAT-P-50 b,1,1,0,2015,Ground,HATNet,1,0,0,1,0,0,0,0,0,0,3.1220109,14.437,0.78,0,6280,1.7,1.27,0.603,4.07
Kepler-223 e,1,4,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,19.72567,4.6,0.28,1,5803,1.72,1.12,0.371,4.46
Kepler-1295 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,3.81371974,1.55,4.46,0,5486,0.89,0.92,-0.283,4.51
K2-266 c,2,4,0,2018,Space,K2,1,0,0,1,0,0,0,0,0,0,7.814,0.705,4.51,0,4285,0.7,0.69,-0.823,4.58
HD 125612 b,2,3,0,2007,Ground,W. M. Keck Observatory,1,0,0,0,0,0,0,0,0,0,557.04,13.1,2.41,0,5841,1.05,1.11,0.06,4.45
K2-224 c,1,2,0,2018,Space,K2,0,0,0,1,0,0,0,0,0,0,10.09489,2.41,2.51,0,5620,0.84,0.91,-0.241,4.55
Kepler-441 b,1,1,0,2015,Space,Kepler,0,0,0,1,0,0,0,0,0,0,207.2482,1.64,4.15,0,4340,0.55,0.57,-1.051,4.71
Kepler-107 e,1,4,0,2014,Space,Kepler,1,0,0,1,0,0,0,0,0,0,14.749143,2.903,2,0,5854,1.45,1.24,0.364,4.21
Kepler-353 b,2,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,5.795278,0.89,4.99,0,3903,0.5,0.55,-1.187,4.75
Kepler-679 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,12.39358604,3.01,1.88,0,5403,0.84,0.87,-0.348,4.54
Kepler-1110 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,9.69312032,2.66,2.21,0,4781,0.7,0.73,-0.637,4.62
Kepler-1321 b,1,3,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,11.12830484,4.92,0.992,0,4094,0.53,0.54,-0.862,4.73
Kepler-504 b,2,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,9.54927542,1.59,4.31,0,3519,0.33,0.33,-1.577,4.94
Kepler-1417 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,20.3505213,1,5.34,0,5839,1.02,1.02,0.395,4.43
Kepler-1576 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,6.98471973,1.04,5.47,0,5876,1.06,1.05,-0.063,4.4
K2-275 c,1,2,0,2018,Space,K2,0,0,0,1,0,0,0,0,0,0,8.4388385,2.21,2.81,0,4841,0.69,0.77,-0.593,4.65
HD 216435 b,1,1,0,2002,Ground,Anglo-Australian Telescope,1,0,0,0,0,0,0,0,0,0,1311,13.7,0.856,0,5999,1.8,1.3,0.557,4.15
Kepler-494 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,8.02511821,7.14,0.61,0,6007,1.26,1.1,0.271,4.28
Kepler-1019 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,1.41122985,1.46,4.82,0,4433,0.67,0.7,-0.806,4.64
Kepler-551 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,12.3764661,2.73,2.13,0,4286,0.63,0.65,-0.895,4.66
Kepler-150 d,1,5,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,12.56093,2.79,2.07,0,5560,0.94,0.94,-0.161,4.47
WASP-101 b,1,1,0,2014,Ground,SuperWASP,1,0,0,1,0,0,0,0,0,0,3.58572,16.029,0.24,0,6380,1.31,1.41,0.421,4.31
Kepler-10 b,1,2,0,2011,Space,Kepler,1,0,0,1,0,1,0,0,0,0,0.837491,1.481,8,0,5627,1.06,0.91,0.055,4.35
Kepler-1168 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,55.8226539,2.5,2.39,0,5157,0.82,0.87,-0.53,4.56
Kepler-738 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,24.58721573,2.5,2.39,0,5327,0.82,0.86,-0.213,4.55
HD 177830 c,2,2,0,2010,Ground,W. M. Keck Observatory,1,0,0,0,0,0,0,0,0,0,110.9,7.87,0.537,0,4949,2.62,1.47,0.685,3.65
Kepler-42 d,1,3,0,2011,Space,Kepler,0,0,0,1,0,0,0,0,0,0,1.865169,0.57,3.86,0,3068,0.17,0.13,-2.62,5.11
Kepler-727 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,5.15448442,2.53,2.35,0,5441,0.86,0.89,-0.317,4.53
Kepler-1017 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,7.23400469,1.99,3.22,0,5473,0.87,0.93,-0.161,4.53
Kepler-26 d,1,4,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,3.543919,1.07,5.56,0,4486,0.57,0.62,-1.06,4.73
WASP-153 b,1,1,0,2017,Ground,SuperWASP,1,0,0,1,0,0,0,0,0,0,3.332609,17.374,0.15,0,5914,1.73,1.34,0.46,4.1
Kepler-112 b,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,8.408878,2.36,2.58,0,5544,0.84,0.78,-0.086,4.51
Kepler-221 c,1,4,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,5.690586,2.93,3.3,0,5243,0.82,0.82,-0.404,4.54
K2-254 c,1,2,0,2018,Space,K2,0,0,0,1,0,0,0,0,0,0,12.11839,2.19,2.84,0,4629,0.67,0.71,-0.822,4.64
NGTS-3 A b,2,1,0,2018,Ground,Paranal Observatory,1,0,0,1,0,0,0,0,0,0,1.6753728,16.589,0.31,0,5600,0.93,1.02,-0.144,4.45
Kepler-271 c,1,3,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,7.41086267,0.95,5.18,0,5555,0.87,0.9,-0.253,4.52
Kepler-301 d,1,3,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,13.751243,1.75,3.8,0,5815,0.9,0.98,-0.08,4.53
Kepler-756 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,1.22486632,1.12,5.71,0,5282,0.79,0.82,-0.358,4.57
Kepler-49 c,1,4,0,2012,Space,Kepler,0,0,0,1,0,0,0,0,0,0,10.9129343,2.55,1.3,1,3974,0.53,0.55,-1.131,4.73
HD 46375 b,2,1,0,2000,Ground,W. M. Keck Observatory,1,0,0,0,0,0,0,0,0,0,3.023573,10,0.395,0,5285,0.91,0.92,-0.245,4.53
WASP-74 b,1,1,0,2015,Ground,SuperWASP,1,0,0,1,0,0,0,0,0,0,2.13775,15.244,0.3697,0,5990,1.42,0.98,0.4,4.39
Kepler-804 b,1,2,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,14.37457351,1.94,3.33,0,5817,1.05,1.01,0.05,4.4
Kepler-150 c,1,5,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,7.381998,3.69,1.44,0,5560,0.94,0.94,-0.161,4.47
Kepler-1091 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,1.43474156,1.46,4.82,0,5851,1.03,1.01,0.08,4.42
Kepler-145 b,1,2,0,2013,Space,Kepler,0,0,0,1,0,0,0,0,0,0,22.951,2.65,11,1,6022,1.85,1.32,0.692,4.02
K2-217 b,1,1,0,2018,Space,K2,0,0,0,1,0,0,0,0,0,0,14.074524,3.579,1.5,0,5967,1.33,1.1,0.232,4.17
Kepler-471 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,5.01423457,14.96,60.7,0,6733,1.8,1.49,0.71,4.1
HD 148156 b,1,1,0,2009,Ground,La Silla Observatory,1,0,0,0,0,0,0,0,0,0,1027,13.9,0.553,0,6308,1.21,1.22,0.25,4.56
Kepler-692 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,21.81293494,3.11,1.8,0,5440,0.86,0.9,-0.233,4.53
K2-352 d,1,3,0,2018,Space,K2,0,0,0,1,0,0,0,0,0,0,14.871387,2.23,2.77,0,5791,0.95,0.98,-0.063,4.47
nu Oph b,1,2,0,2012,Ground,Okayama Astrophysical Observatory,1,0,0,0,0,0,0,0,0,0,530.21,12,22.4,0,4886,14.6,2.7,2.039,2.56
K2-162 b,1,1,0,2018,Space,K2,0,0,0,1,0,0,0,0,0,0,9.45889,1.44,4.91,0,4842,0.69,0.75,-0.657,4.63
K2-275 b,1,2,0,2018,Space,K2,0,0,0,1,0,0,0,0,0,0,3.2809626,2.34,2.61,0,4841,0.69,0.77,-0.593,4.65
HD 202772 A b,2,1,0,2019,Space,Transiting Exoplanet Survey Satellite (TESS),1,0,0,1,0,0,0,0,0,0,3.308958,17.318,0.343,0,6272,2.59,1.72,0.971,3.85
Kepler-1157 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,4.45743164,1.09,5.6,0,4679,0.71,0.76,-0.675,4.62
Kepler-1307 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,18.01621096,2.47,2.43,0,5884,1.08,1.06,-0.205,4.39
Kepler-204 c,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,25.660593,1.79,3.7,0,5812,1.24,1.03,0.03,4.27
Kepler-1389 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,99.2530951,1.77,3.75,1,5078,0.74,0.81,-0.534,4.61
Kepler-1733 b,1,1,0,2021,Space,Kepler,0,0,0,1,0,0,0,0,0,0,9.22957993,3.636,1.46,0,6320,1.25,1.27,0.43,4.35
Kepler-1423 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,23.955378,1.06,5.54,0,4939,0.75,0.79,-0.52,4.59
Kepler-464 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,7.25696522,3.3,1.67,0,5933,1.59,1.21,0.484,4.11
K2-278 b,1,1,0,2018,Space,K2,0,0,0,1,0,0,0,0,0,0,3.334966,2.98,1.9,0,6747,1.61,1.4,0.399,4.17
Kepler-1216 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,4.37034536,1.39,5.14,0,5743,0.98,0.99,0.073,4.46
K2-64 b,1,1,0,2016,Space,K2,0,0,0,1,0,0,0,0,0,0,6.53044,2.07,3.06,0,5312,0.73,0.74,-0.234,4.58
Kepler-111 c,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,224.784608,7.3,0.593,1,5952,1.16,1.17,0.195,4.38
HIP 105854 b,1,1,0,2014,Ground,Multiple Observatories,1,0,0,0,0,0,0,0,0,0,184.2,12.6,7.16,0,4780,10.31,2.1,1.67,2.94
Kepler-265 e,1,4,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,67.831024,2.59,2.28,0,5835,1.1,0.98,0.005,4.33
Kepler-592 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,2.82019241,2.39,2.54,0,5913,1.04,1.04,0.185,4.42
HD 107148 c,2,2,0,2021,Ground,Multiple Observatories,1,0,0,0,0,0,0,0,0,0,18.3267,4.7,1.05,0,5752.92,1.17,1.11,0.121,4.35
Kepler-1155 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,33.469743,2.03,3.14,0,5842,1.03,1.03,0.047,4.43
Kepler-178 d,1,3,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,96.678988,3.95,1.32,1,5676,1.07,0.94,-0.208,4.33
K2-53 b,1,1,0,2016,Space,K2,0,0,0,1,0,0,0,0,0,0,12.20772,2.6,2.27,0,5263,0.81,0.85,-0.579,4.55
Kepler-82 d,1,5,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,2.382961,1.77,3.75,1,5428,0.94,0.96,-0.185,4.47
HD 1605 c,1,2,0,2015,Ground,Multiple Observatories,1,0,0,0,0,0,0,0,0,0,2149,13,2.88,0,4915,3.49,1.33,0.81,3.4
TOI-1201 b,2,1,0,2021,Space,Transiting Exoplanet Survey Satellite (TESS),1,0,0,1,0,0,0,0,0,0,2.4919863,2.415,2.45,0,3476,0.51,0.51,-1.469,4.8
HD 8326 b,1,1,0,2019,Ground,Las Campanas Observatory,1,0,0,0,0,0,0,0,0,0,158.991,9.58,0.416,0,4914,0.78,0.8,-0.492,4.55
Kepler-403 b,1,3,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,7.031462,1.25,5.91,0,6090,1.33,1.25,0.644,4.27
HAT-P-59 b,1,1,0,2021,Ground,HATNet,1,0,0,1,0,0,0,0,0,0,4.1419771,12.588,1.347,0,5678,1.1,1.01,0.054,4.36
Kepler-1355 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,1.28958811,1.46,4.82,0,5352,0.83,0.88,-0.329,4.55
Kepler-795 b,2,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,29.6193421,1.68,4.01,1,5631,0.96,0.94,-0.022,4.45
K2-158 b,1,2,0,2018,Space,K2,0,0,0,1,0,0,0,0,0,0,10.06049,2.64,2.23,0,5503,0.95,0.92,-0.163,4.45
Kepler-7 b,1,1,0,2009,Space,Kepler,1,0,0,1,0,1,0,0,0,0,4.8854892,18.181,0.14,0,5933,1.97,1.36,0.696,3.98
HD 209458 b,1,1,0,1999,Ground,W. M. Keck Observatory,1,0,0,1,0,0,0,0,0,0,3.52474859,15.581,0.362,0,6091,1.19,1.23,0.231,4.45
Kepler-1208 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,11.08507637,2.32,2.64,0,5001,0.76,0.8,-0.553,4.59
HR 810 b,1,1,0,1999,Ground,La Silla Observatory,1,0,0,0,0,0,0,0,0,0,302.79999,13.3,1.69,0,6167,1.13,1.34,0.253,4.46
Kepler-299 b,1,4,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,2.927128,1.32,5.5,0,5617,1.03,0.95,-0.044,4.39
BD+45 564 b,1,1,0,2021,Ground,Haute-Provence Observatory,1,0,0,0,0,0,0,0,0,0,307.88,13.6,0.944,0,5004,0.81,0.81,-0.399,4.22
HD 108874 b,1,2,0,2002,Ground,W. M. Keck Observatory,1,0,0,0,0,0,0,0,0,0,394.48123,13.6,0.986,0,5600,1.05,1.1,-0.001,4.44
HAT-P-52 b,1,1,0,2015,Ground,HATNet,1,0,0,1,0,0,0,0,0,0,2.7535953,11.31,0.98,0,5131,0.89,0.89,-0.305,4.48
Kepler-168 b,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,4.425391,1.46,4.82,0,6282,1.11,1.11,0.361,4.42
Kepler-1219 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,16.10467749,2.12,2.96,0,5944,1.94,1.25,0.926,3.97
Kepler-1945 b,1,1,0,2021,Space,Kepler,0,0,0,1,0,0,0,0,0,0,6.08003998,1.289,5.67,0,4991,0.8,0.77,-0.441,4.51
Kepler-1419 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,42.5215895,2.86,2.01,0,5796,1.01,1.01,0.042,4.43
HATS-41 b,1,1,0,2018,Ground,HATSouth,1,0,0,1,0,0,0,0,0,0,4.193649,14.908,5.1,0,6424,1.71,1.5,0.653,4.14
EPIC 201841433 b,1,1,0,2019,Space,K2,0,0,0,1,0,0,0,0,0,0,4.1698,1.04,5.47,0,5053,0.63,0.8,-0.635,4.59
K2-247 b,1,2,0,2018,Space,K2,0,0,0,1,0,0,0,0,0,0,2.25021,2.12,2.96,0,4667,0.69,0.74,-0.882,4.63
Kepler-286 c,1,4,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,3.468095,1.37,5.24,0,5580,0.86,0.96,-0.116,4.5
Kepler-1240 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,4.8663815,1.15,5.78,0,5682,0.96,0.98,0.223,4.47
Kepler-82 b,1,5,0,2012,Space,Kepler,0,0,0,1,0,0,0,0,0,0,26.44,4.07,0.98,1,5529,0.9,0.91,-0.185,4.49
Kepler-1308 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,2.10433812,0.52,3.65,0,3468,0.34,0.35,-1.503,4.92
Kepler-352 b,1,3,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,10.05537,0.86,4.89,0,5212,0.78,0.83,-0.432,4.57
Kepler-154 b,1,5,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,33.040532,2.26,2.73,0,5690,1,0.98,0.033,4.42
Kepler-125 b,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,4.164389,2.37,2.56,0,3810,0.51,0.54,-1.328,4.74
HAT-P-2 b,1,1,0,2007,Ground,HATNet,1,0,0,1,0,0,0,0,0,0,5.6335158,10.66,7.29,0,6380,1.39,1.33,0.53,4.16
Kepler-204 b,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,14.400974,2.53,2.35,0,5812,1.24,1.03,0.03,4.27
Kepler-1928 b,1,1,0,2021,Space,Kepler,0,0,0,1,0,0,0,0,0,0,19.57780075,2.146,2.92,0,5620,0.88,0.97,-0.103,4.53
Kepler-817 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,3.99010623,9.03,0.449,0,5861,1.03,1.03,0.086,4.42
Kepler-791 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,14.5539759,3.05,1.85,0,6383,1.47,1.3,0.403,4.21
HD 50499 c,1,2,0,2019,Ground,La Silla Observatory,1,0,0,0,0,0,0,0,0,0,8619.9,13.2,2.22,0,6099,1.42,1.31,0.376,4.42
NSVS 14256825 b,2,1,1,2019,Ground,Multiple Observatories,0,0,0,0,0,0,0,1,0,0,3225,12.3,13.3,0,40000,0.19,0.42,1.974,5.5
K2-329 b,1,1,0,2020,Space,K2,1,0,0,1,0,0,0,0,0,0,12.4551225,8.676,0.694,0,5282,0.82,0.9,-0.325,4.57
Kepler-668 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,8.35390639,2.7,2.16,0,5352,0.82,0.87,-0.396,4.55
Kepler-414 b,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,4.7,1.71,3.85,1,5536,0.95,0.89,-0.169,4.47
Kepler-863 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,15.59461874,2.9,1.97,0,5678,0.95,0.96,0.215,4.46
HIP 41378 e,1,5,0,2016,Space,K2,0,0,0,1,0,0,0,0,0,0,131,5.51,0.854,0,6226,1.34,1.17,0.396,4.18
HD 10180 d,1,6,0,2010,Ground,La Silla Observatory,1,0,0,0,0,0,0,0,0,0,16.357,3.45,1.57,0,5911,1.11,1.06,0.173,4.39
L 98-59 b,1,4,0,2019,Space,Transiting Exoplanet Survey Satellite (TESS),1,0,0,1,0,0,0,0,0,0,2.2531136,0.85,3.6,0,3415,0.3,0.27,-1.948,4.86
EPIC 220492298 b,1,1,0,2021,Space,K2,0,0,0,1,0,0,0,0,0,0,0.762406,0.99,5.31,0,5620,0.89,0.95,-0.009,4.5
Kepler-676 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,11.59822172,3.04,1.85,0,3701,0.49,0.51,-1.295,4.77
OGLE-TR-132 b,1,1,0,2004,Ground,OGLE,1,0,0,1,0,0,0,0,0,0,1.689868,13.45,0.85,0,6210,1.32,1.3,0.371,4.31
Kepler-272 d,1,3,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,10.937304,2.25,2.74,0,5297,0.93,0.86,0.066,4.43
HD 103197 b,1,1,0,2009,Ground,La Silla Observatory,1,0,0,0,0,0,0,0,0,0,47.84,5.83,0.793,0,5250,0.88,0.8,-0.328,4.45
Kepler-989 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,7.96431535,2.21,2.81,0,5074,0.78,0.82,-0.427,4.58
Kepler-1182 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,11.17394617,2.41,2.51,0,5924,1.05,1.04,0.256,4.41
WASP-76 b,2,1,0,2016,Ground,SuperWASP,1,0,0,1,0,0,0,0,0,0,1.809886,20.512,0.201,0,6250,1.73,1.46,0.689,4.13
Kepler-188 b,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,2.061897,1.68,4.01,0,6021,1.14,0.98,0.034,4.35
Kepler-268 c,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,83.446393,3.38,1.62,0,6081,1.27,1.13,0.318,4.29
HR 858 b,2,3,0,2019,Space,Transiting Exoplanet Survey Satellite (TESS),0,0,0,1,0,0,0,0,0,0,3.58599,2.085,3.03,0,6201,1.31,1.15,0.371,4.26
Kepler-1499 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,44.2008,1.19,5.9,0,5097,0.78,0.82,-0.464,4.58
Kepler-1556 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,8.82713457,1.96,3.28,0,5608,0.95,0.97,-0.231,4.47
Kepler-292 b,1,5,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,2.580827,1.32,5.5,0,5299,0.83,0.85,-0.337,4.54
Kepler-610 b,1,2,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,6.99692655,4.19,1.22,0,5943,1.13,1.1,-0.11,4.37
HD 9446 c,1,2,0,2009,Ground,Haute-Provence Observatory,1,0,0,0,0,0,0,0,0,0,192.9,13.4,1.32,0,5793,1,1,0.041,4.53
Kepler-1152 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,1.64680191,0.87,4.92,0,3964,0.53,0.55,-1.097,4.73
Kepler-385 d,1,3,0,2020,Space,Kepler,0,0,0,1,0,0,0,0,0,0,56.4159,2.619,2.25,0,5829,1.16,1.05,0.144,4.33
Kepler-784 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,31.5922646,1.58,4.35,0,5674,1.32,1,0.857,4.19
HIP 65407 b,1,2,0,2016,Ground,Haute-Provence Observatory,1,0,0,0,0,0,0,0,0,0,28.125,14.3,0.256,0,5460,0.95,0.93,-0.186,4.47
K2-29 b,2,1,0,2016,Space,K2,1,0,0,1,0,0,0,0,0,0,3.2588321,13.339,0.53,0,5358,0.86,0.94,-0.295,4.54
Kepler-140 b,1,2,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,3.25427,1.61,4.24,0,6077,1.29,1.15,0.251,4.27
Kepler-1578 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,1.45088691,1.04,5.47,0,5545,0.86,0.9,-0.165,4.53
KOI-351 f,1,8,0,2013,Space,Kepler,0,0,0,1,0,0,0,0,0,0,124.9144,2.88,1.99,0,6080,1.2,1.2,0.269,4.4
Kepler-655 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,46.4063358,2.71,2.15,0,6170,1.24,1.15,0.324,4.31
WASP-61 b,1,1,0,2012,Ground,SuperWASP,1,0,0,1,0,0,0,0,0,0,3.8559,15.805,1.423,0,6250,1.55,1.82,0.425,4.26
Kepler-1376 b,1,1,0,2016,Space,Kepler,0,0,0,1,0,0,0,0,0,0,5.30880656,1.05,5.51,0,5659,0.97,0.98,-0.071,4.46
iot Dra b,1,1,0,2002,Ground,Lick Observatory,1,0,0,0,0,0,0,0,0,0,511.098,12.5,7.89,0,4548,12.57,1.05,1.82,2.6
Kepler-206 b,1,3,0,2014,Space,Kepler,0,0,0,1,0,0,0,0,0,0,7.781987,1.2,5.95,0,5764,1.19,1.05,0.084,4.31
